week,brand,model,channel,sku,sku_status,units_sold,gross_sales,gmv,nlc,sales_nlc,category_l0,category_l1,category_l2
Week 10,Nexlev,ETR-06,Amazon,FBA79381,MAPPED,3,3175.423729,3175.423729,672,2016,HPC,Oral Care,Electric Toothbrush - Oscillating
Week 10,Nexlev,FS-01,Amazon,FBA79404,MAPPED,5,7411.016949,7411.016949,896,4480,HPC,Skin Care,Face Steamer
Week 10,Nexlev,GS-02,Amazon,FBA78980,MAPPED,23,39283.89831,39283.89831,1260,28980,Home & Kitchen,Fabric Care,Garment steamer
Week 10,Nexlev,GS-04,Amazon,FBA79229,MAPPED,2,3726.271186,3726.271186,1512,3024,Home & Kitchen,Fabric Care,Garment steamer
Week 10,Nexlev,GS-05,Amazon,FBA79268,MAPPED,24,36055.51695,36055.51695,987,23688,Home & Kitchen,Fabric Care,Garment steamer
Week 10,Nexlev,HB-01,Amazon,FBA79676,MAPPED,1,0,0,1175,1175,HPC,Electric Massagers,Heated Wrap Belt
Week 10,Nexlev,HD-01,Amazon,FBA79278,MAPPED,0,0,0,769,0,HPC,Hair Care,Hair Dryer
Week 10,Nexlev,HD-02,Amazon,FBA79348,MAPPED,0,0,0,448,0,HPC,Hair Care,Hair Dryer
Week 10,Nexlev,HM-01,Amazon,FBA79332,MAPPED,0,0,0,490,0,HPC,Hair Care,Head Massager
Week 10,Nexlev,HS-01,Amazon,FBA79272,MAPPED,0,0,0,378,0,HPC,Hair Care,Hair Straightener
Week 10,Nexlev,HS-02,Amazon,FBA79273,MAPPED,0,0,0,389,0,HPC,Hair Care,Hair Straightener
Week 10,Nexlev,HSB-03,Amazon,FBA79405,MAPPED,6,9654.237288,9654.237288,868,5208,HPC,Hair Care,Hair Straightener Brush - Corded
Week 10,Nexlev,HSB-04,Amazon,FBA79406,MAPPED,18,35361.86441,35361.86441,961,17298,HPC,Hair Care,Hair Straightener Brush - Cordless
Week 10,Nexlev,HU-01,Amazon,FBA79681,MAPPED,2,3472.881356,3472.881356,829,1658,Home & Kitchen,Air Purifier,Humidifier Black
Week 10,Nexlev,HU-02,Amazon,FBA79682,MAPPED,9,14713.27966,14713.27966,818,7362,Home & Kitchen,Air Purifier,Humidifier White
Week 10,Nexlev,KE-01,Amazon,FBA79488,MAPPED,10,13279.66102,13279.66102,984,9840,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles
Week 10,Nexlev,KE-02,Amazon,FBA79489,MAPPED,15,18965.25424,18965.25424,980,14700,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles
Week 10,Nexlev,KE-03,Amazon,FBA79809,MAPPED,3,1672.033898,1672.033898,324,972,Home & Kitchen,Kitchen Appliances,Electric Kettle
Week 10,Nexlev,KM-01,Amazon,FBA79591,MAPPED,3,3929.661017,3929.661017,1039,3117,HPC,Electric Massagers,Knee Massager
Week 10,Nexlev,LE-02,Amazon,FBA79440,MAPPED,13,20953.38983,20953.38983,810,10530,HPC,Hair Care,Hair Therapy Comb
Week 10,Nexlev,LE-03,Amazon,FBA79443,MAPPED,1,1439.830508,1439.830508,1089,1089,HPC,Skin Care,LED Face & Skin Care Massager
Week 10,Nexlev,LE-04,Amazon,FBA79469,MAPPED,4,5233.898305,5233.898305,594,2376,HPC,Skin Care,Skin Lift Device
Week 10,Nexlev,LR-01,Amazon,FBA79279,MAPPED,9,6110.169492,6110.169492,444,3996,Home & Kitchen,Fabric Care,Lint Remover
Week 10,Nexlev,LR-01 Set of 2 blades,Amazon,FBA79606,MAPPED,0,0,0,108,0,Home & Kitchen,Set of 2 blades,Spares
Week 10,Nexlev,LR-02,Amazon,FBA79280,MAPPED,22,28023.72881,28023.72881,899,19778,Home & Kitchen,Fabric Care,Lint Remover
Week 10,Nexlev,LR-02 Set of 2 blades,Amazon,FBA79607,MAPPED,0,0,0,145,0,Home & Kitchen,Set of 2 blades,Spares
Week 10,Nexlev,LR-03,Amazon,FBA79819,MAPPED,23,6430.508475,6430.508475,145,3335,Home & Kitchen,Fabric Care,Lint Remover
Week 10,Nexlev,MC-01,Amazon,FBA79811,MAPPED,17,8028.813559,8028.813559,297,5049,Home & Kitchen,Kitchen Appliances,Electric Mini Chopper
Week 10,Nexlev,MF-01,Amazon,FBA79810,MAPPED,0,0,0,261,0,Home & Kitchen,Kitchen Appliances,Milk Frother
Week 10,Nexlev,MG-01,Amazon,FBA79596,MAPPED,0,0,0,926,0,HPC,Electric Massagers,Massage Gun
Week 10,Nexlev,MGC-03,Amazon,FBA79687,MAPPED,0,0,0,980,0,HPC,Electric Massagers,Hot & Cold Massage Gun
Week 10,Nexlev,MGS-02,Amazon,FBA79686,MAPPED,0,0,0,436,0,HPC,Electric Massagers,Massage Gun - Mini
Week 10,Nexlev,MR-01,Amazon,FBA79263,MAPPED,72,157289,157289,1162,83664,Home & Kitchen,Cleaning & Vacumming,Mite Remover
Week 10,Nexlev,MR-02,Amazon,FBA79439,MAPPED,40,112082.2119,112082.2119,1381,55240,Home & Kitchen,Cleaning & Vacumming,Mite Remover
Week 10,Nexlev,MR-02 HEPA Filter,Amazon,FBA79721,MAPPED,0,0,0,45,0,Home & Kitchen,HEPA Filter,Spares
Week 10,Nexlev,NP-01,Amazon,FBA78994,MAPPED,0,0,0,413,0,Home & Kitchen,Travel Accessories,Travel Pillow
Week 10,Nexlev,NP-03,Amazon,FBA78996,MAPPED,0,0,0,413,0,Home & Kitchen,Travel Accessories,Travel Pillow
Week 10,Nexlev,NP-05,Amazon,FBA78998,MAPPED,0,0,0,558,0,Home & Kitchen,Travel Accessories,Travel Pillow
Week 10,Nexlev,NP-06,Amazon,FBA79677,MAPPED,0,0,0,501,0,Home & Kitchen,Travel Accessories,Donut Travel Pillow
Week 10,Nexlev,NP-07,Amazon,FBA79678,MAPPED,0,0,0,501,0,Home & Kitchen,Travel Accessories,Donut Travel Pillow
Week 10,Nexlev,PB-01,Amazon,FBA79812,MAPPED,9,16772.0339,16772.0339,1307,11763,Home & Kitchen,Kitchen Appliances,Portable Blender
Week 10,Nexlev,PM-02,Amazon,FBA79690,MAPPED,0,0,0,963,0,HPC,Electric Massagers,Handheld Percussion Massager
Week 10,Nexlev,SC-01,Amazon,FBA78981,MAPPED,71,205047.4661,205047.4661,1786,126806,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 10,Nexlev,SC-01 Set of Spares,Amazon,FBA79771,MAPPED,0,0,0,350,0,Home & Kitchen,Set of Spares,Spares
Week 10,Nexlev,SC-02,Amazon,FBA79262,MAPPED,1,2075.423729,2075.423729,1377,1377,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 10,Nexlev,SC-03,Amazon,FBA79277,MAPPED,9,47567.79661,47567.79661,4052,36468,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 10,Nexlev,SC-04,Amazon,FBA79567,MAPPED,37,178333.0508,178333.0508,2695,99715,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 10,Nexlev,SC-04 Set of 2 Mops,Amazon,FBA79714,MAPPED,3,1207.627119,1207.627119,82,246,Home & Kitchen,Set of 2 Mops,Spares
Week 10,Nexlev,SC-04 Spare Set,Amazon,FBA79843,MAPPED,1,233.0508475,233.0508475,40,40,Home & Kitchen,Spare Set,Spares
Week 10,Nexlev,SC-05,Amazon,FBA79652,MAPPED,77,177183.0847,177183.0847,1443,111111,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 10,Nexlev,SC-05 SC-05 - Set of Spares,Amazon,FBA79912,MAPPED,1,338.1355932,338.1355932,350,350,Home & Kitchen,SC-05 - Set of Spares,Spares
Week 10,Nexlev,SM-01,Amazon,FBA79276,MAPPED,3,9911.016949,9911.016949,2357,7071,Home & Kitchen,Cleaning & Vacumming,Steam Mop
Week 10,Nexlev,SM-01 Set of 2 Mops,Amazon,FBA79716,MAPPED,5,1690.677966,1690.677966,300,1500,Home & Kitchen,Set of 2 Mops,Spares
Week 10,Nexlev,SPM-01 Set of 2 Mops,Amazon,FBA79717,MAPPED,0,0,0,250,0,Home & Kitchen,Set of 2 Mops,Spares
Week 10,Nexlev,SS-01(New),Amazon,FBA79698,MAPPED,2,4066.101695,4066.101695,1227,2454,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber
Week 10,Nexlev,SS-02,Amazon,FBA79589,MAPPED,0,0,0,1306,0,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber
Week 10,Nexlev,SS-02 Set of Spares,Amazon,FBA79657,MAPPED,0,0,0,350,0,Home & Kitchen,Set of Spares,Spares
Week 10,Nexlev,ST-01,Amazon,FBA79679,MAPPED,10,47703.38983,47703.38983,3423,34230,Home & Kitchen,Kitchen Appliances,Stand Mixer
Week 10,Nexlev,ST-01 ST-01 Set of Hooks,Amazon,FBA79915,MAPPED,5,6355.932203,6355.932203,550,2750,Home & Kitchen,ST-01 Set of Hooks,Spares
Week 10,Nexlev,SW-01,Amazon,FBA79349,MAPPED,48,40671.18644,40671.18644,409,19632,Home & Kitchen,Fabric Care,Mini Sewing Machine
Week 10,Nexlev,T-01,Amazon,FBА79266,MAPPED,5,4317.79661,4317.79661,516,2580,HPC,Trimmers & Body Groomers,Women Trimmer
Week 10,Nexlev,T-02,Amazon,FBA79267,MAPPED,0,0,0,606,0,HPC,Trimmers & Body Groomers,Women Trimmer
Week 10,Nexlev,TI-01,Amazon,FBA79466,MAPPED,0,0,0,1250,0,Home & Kitchen,Car Accessories,Tyre Inflators - Corded
Week 10,Nexlev,TI-02,Amazon,FBA79473,MAPPED,0,0,0,865,0,Home & Kitchen,Car Accessories,Tyre Inflators - Corded
Week 10,Nexlev,TIC-04,Amazon,FBA79475,MAPPED,0,0,0,1392,0,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless
Week 10,Nexlev,TM-01,Amazon,FBA79467,MAPPED,0,0,0,483,0,HPC,Trimmers & Body Groomers,Men's Beard Trimmer
Week 10,Nexlev,TM-02,Amazon,FBA79481,MAPPED,0,0,0,1302,0,HPC,Trimmers & Body Groomers,Intimate Trimmer
Week 10,Nexlev,TM-03,Amazon,FBA79483,MAPPED,1,888.9830508,888.9830508,594,594,HPC,Trimmers & Body Groomers,Men's Body Trimmer
Week 10,Nexlev,TM-04,Amazon,FBA79485,MAPPED,0,0,0,460,0,HPC,Trimmers & Body Groomers,Body & Nose Trimmer
Week 10,Nexlev,TM-05,Amazon,FBA79693,MAPPED,0,0,0,1177,0,HPC,Trimmers & Body Groomers,Vacuum Trimmer
Week 10,Nexlev,V-01,Amazon,FBA79271,MAPPED,13,14227.11864,14227.11864,728,9464,HPC,Hair Care,Volumizer
Week 10,Nexlev,V-01 RG,Amazon,FBK79271,MAPPED,8,8889.830508,8889.830508,663,5304,HPC,Hair Care,Volumizer
Week 10,Nexlev,V-02,Amazon,FBA79492,MAPPED,0,0,0,1095,0,HPC,Hair Care,Volumizer
Week 10,Nexlev,V-03,Amazon,FBA79493,MAPPED,41,69561.86441,69561.86441,852,34932,HPC,Hair Care,Volumizer
Week 10,Nexlev,VC-01,Amazon,FBA79452,MAPPED,17,26682.20339,26682.20339,1088,18496,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 10,Nexlev,VC-01 HEPA,Amazon,FBA79773,MAPPED,1,210.1694915,210.1694915,45,45,Home & Kitchen,HEPA,Spares
Week 10,Nexlev,VC-02,Amazon,FBA79463,MAPPED,0,0,0,1291,0,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 10,Nexlev,VC-03,Amazon,FBA79480,MAPPED,0,0,0,803,0,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 10,Nexlev,VC-04,Amazon,FBA79565,MAPPED,0,0,0,1112,0,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 10,Nexlev,VC-05,Amazon,FBA79566,MAPPED,4,7150.847458,7150.847458,1063,4252,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 10,Nexlev,"VC-05 VC-05 -Set of Spares(Crevice, Brush & Hose)",Amazon,FBA79913,MAPPED,0,0,0,350,0,Home & Kitchen,"VC-05 -Set of Spares(Crevice, Brush & Hose)",Spares
Week 10,Nexlev,WF-02-BL,Amazon,FBA79352,MAPPED,7,5832.635593,5832.635593,562,3934,Home & Kitchen,Pet Supplies,Water Fountain
Week 4,Nexlev,AP-01,Amazon,FBA79683,MAPPED,1,12625,12625,10158,10158,Home & Kitchen,Air Purifier,Air Purifier
Week 4,Nexlev,AP-01 HEPA,Amazon,FBA79777,MAPPED,0,0,0,2350,0,Home & Kitchen,HEPA,Spares
Week 4,Nexlev,AP-03,Amazon,FBA79692,MAPPED,1,4140,4140,2005,2005,Home & Kitchen,Air Purifier,NexLev Air Purifier Mini
Week 4,Nexlev,BM-02,Amazon,FBA79598,MAPPED,1,0,0,970,970,HPC,Electric Massagers,Back & Shoulder Massager
Week 4,Nexlev,BM-03,Amazon,FBA79674,MAPPED,1,1859,1859,975,975,HPC,Electric Massagers,Back and Shoulder Massager Pro
Week 4,Nexlev,BR-01,1p Sales,FBA79570,MAPPED,0,0,0,536,0,HPC,Skin Care,Blackhead Remover
Week 4,Nexlev,BR-01,Amazon,FBA79570,MAPPED,45,61504,61504,536,24120,HPC,Skin Care,Blackhead Remover
Week 4,Nexlev,CF-01,Amazon,FBA79484,MAPPED,0,0,0,716,0,Home & Kitchen,Kitchen Appliances,Drip Coffee Maker
Week 4,Nexlev,CFM-02,Amazon,FBA79689,MAPPED,1,5699,5699,3229,3229,HPC,Electric Massagers,Complete Leg Massager
Week 4,Nexlev,CM-01-BL,1p Sales,FBA79464,MAPPED,0,0,0,560,0,HPC,Electric Massagers,Electric Heating Pads
Week 4,Nexlev,CM-01-BL,Amazon,FBA79464,MAPPED,5,6135,6135,560,2800,HPC,Electric Massagers,Electric Heating Pads
Week 4,Nexlev,CM-02-PR,Amazon,FBA79472,MAPPED,11,14479,14479,560,6160,HPC,Electric Massagers,Electric Heating Pads
Week 4,Nexlev,CR-01,Amazon,FBA79265,MAPPED,2,1376,1376,533,1066,HPC,Skin Care,Callus Remover
Week 4,Nexlev,EA-01,Amazon,FBA79350,MAPPED,21,20827,20827,710,14910,HPC,Hair Care,Hair Oil Applicator
Week 4,Nexlev,EA-02,Amazon,FBA79573,MAPPED,7,14690,14690,1345,9415,HPC,Hair Care,Hair Oil Applicator
Week 4,Nexlev,ET-01-BK_N,Amazon,FBA79373,MAPPED,45,12703,12703,295,13275,HPC,Oral Care,Electric Toothbrush
Week 4,Nexlev,ET-02-GN_N,Amazon,FBA79374,MAPPED,22,6195,6195,295,6490,HPC,Oral Care,Electric Toothbrush
Week 4,Nexlev,ET-03-BL_N,Amazon,FBA79375,MAPPED,0,0,0,193,0,HPC,Oral Care,Electric Toothbrush - Sonic
Week 4,Nexlev,ETC-04-WH,1p Sales,FBA79346,MAPPED,0,0,0,412,0,HPC,Oral Care,Electric Toothbrush
Week 4,Nexlev,ETC-04-WH,Amazon,FBA79346,MAPPED,1,759,759,412,412,HPC,Oral Care,Electric Toothbrush
Week 4,Nexlev,ETC-05-PI,Amazon,FBA79347,MAPPED,0,0,0,413,0,HPC,Oral Care,Electric Toothbrush
Week 4,Nexlev,ETC-07-WH,Amazon,FBA79673,MAPPED,15,9242,9242,371,5565,HPC,Oral Care,Electric Toothbrush
Week 4,Nexlev,ETC-08-BL,Amazon,FBA79707,MAPPED,1,739,739,373,373,HPC,Oral Care,Electric Toothbrush
Week 4,Nexlev,ETR-06,Amazon,FBA79381,MAPPED,3,3443,3443,672,2016,HPC,Oral Care,Electric Toothbrush - Oscillating
Week 4,Nexlev,FS-01,Amazon,FBA79404,MAPPED,15,24266,24266,896,13440,HPC,Skin Care,Face Steamer
Week 4,Nexlev,GS-02,Amazon,FBA78980,MAPPED,47,91642,91642,1260,59220,Home & Kitchen,Fabric Care,Garment steamer
Week 4,Nexlev,GS-04,Amazon,FBA79229,MAPPED,4,6321,6321,1512,6048,Home & Kitchen,Fabric Care,Garment steamer
Week 4,Nexlev,GS-05,Amazon,FBA79268,MAPPED,39,66089,66089,987,38493,Home & Kitchen,Fabric Care,Garment steamer
Week 4,Nexlev,HB-01,Amazon,FBA79676,MAPPED,0,0,0,1175,0,HPC,Electric Massagers,Heated Wrap Belt
Week 4,Nexlev,HD-01,Amazon,FBA79278,MAPPED,0,0,0,769,0,HPC,Hair Care,Hair Dryer
Week 4,Nexlev,HM-01,1p Sales,FBA79332,MAPPED,1,862.86,862.86,490,490,HPC,Hair Care,Head Massager
Week 4,Nexlev,HM-01,Amazon,FBA79332,MAPPED,0,0,0,490,0,HPC,Hair Care,Head Massager
Week 4,Nexlev,HM-02,Amazon,FBA79333,MAPPED,5,6805,6805,714,3570,HPC,Hair Care,Head Massager
Week 4,Nexlev,HS-01,Amazon,FBA79272,MAPPED,0,0,0,378,0,HPC,Hair Care,Hair Straightener
Week 4,Nexlev,HS-02,Amazon,FBA79273,MAPPED,0,0,0,389,0,HPC,Hair Care,Hair Straightener
Week 4,Nexlev,HSB-03,Amazon,FBA79405,MAPPED,14,22737,22737,868,12152,HPC,Hair Care,Hair Straightener Brush - Corded
Week 4,Nexlev,HSB-04,1p Sales,FBA79406,MAPPED,0,0,0,961,0,HPC,Hair Care,Hair Straightener Brush - Cordless
Week 4,Nexlev,HSB-04,Amazon,FBA79406,MAPPED,41,81924,81924,961,39401,HPC,Hair Care,Hair Straightener Brush - Cordless
Week 4,Nexlev,HU-01,Amazon,FBA79681,MAPPED,10,14017,14017,829,8290,Home & Kitchen,Air Purifier,Humidifier Black
Week 4,Nexlev,HU-02,Amazon,FBA79682,MAPPED,3,5682,5682,818,2454,Home & Kitchen,Air Purifier,Humidifier White
Week 4,Nexlev,KE-01,Amazon,FBA79488,MAPPED,16,26844,26844,984,15744,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles
Week 4,Nexlev,KE-02,Amazon,FBA79489,MAPPED,25,35412,35412,980,24500,Home & Kitchen,Kitchen Appliances,Electric Multi Kettles
Week 4,Nexlev,KE-03,Amazon,FBA79809,MAPPED,1,579,579,324,324,Home & Kitchen,Kitchen Appliances,Electric Kettle
Week 4,Nexlev,KM-01,Amazon,FBA79591,MAPPED,1,0,0,1039,1039,HPC,Electric Massagers,Knee Massager
Week 4,Nexlev,LE-02,Amazon,FBA79440,MAPPED,23,42567,42567,810,18630,HPC,Hair Care,Hair Therapy Comb
Week 4,Nexlev,LE-03,Amazon,FBA79443,MAPPED,0,0,0,1089,0,HPC,Skin Care,LED Face & Skin Care Massager
Week 4,Nexlev,LE-04,1p Sales,FBA79469,MAPPED,1,1232.2,1232.2,594,594,HPC,Skin Care,Skin Lift Device
Week 4,Nexlev,LE-04,Amazon,FBA79469,MAPPED,4,5796,5796,594,2376,HPC,Skin Care,Skin Lift Device
Week 4,Nexlev,LE-06,Amazon,FBA79569,MAPPED,1,1699,1699,721,721,HPC,Skin Care,Red Light Therapy Wand
Week 4,Nexlev,LR-01,Amazon,FBA79279,MAPPED,14,11726,11726,444,6216,Home & Kitchen,Fabric Care,Lint Remover
Week 4,Nexlev,LR-01 Set of 2 blades,Amazon,FBA79606,MAPPED,0,0,0,108,0,Home & Kitchen,Set of 2 blades,Spares
Week 4,Nexlev,LR-02,Amazon,FBA79280,MAPPED,29,37814,37814,899,26071,Home & Kitchen,Fabric Care,Lint Remover
Week 4,Nexlev,LR-02 Set of 2 blades,Amazon,FBA79607,MAPPED,2,950,950,145,290,Home & Kitchen,Set of 2 blades,Spares
Week 4,Nexlev,LR-03,Amazon,FBA79819,MAPPED,138,40539,40539,145,20010,Home & Kitchen,Fabric Care,Lint Remover
Week 4,Nexlev,MC-01,Amazon,FBA79811,MAPPED,10,4609,4609,297,2970,Home & Kitchen,Kitchen Appliances,Electric Mini Chopper
Week 4,Nexlev,MF-01,Amazon,FBA79810,MAPPED,1,529,529,261,261,Home & Kitchen,Kitchen Appliances,Milk Frother
Week 4,Nexlev,MG-01,Amazon,FBA79596,MAPPED,1,1619,1619,926,926,HPC,Electric Massagers,Massage Gun
Week 4,Nexlev,MGC-03,Amazon,FBA79687,MAPPED,0,0,0,980,0,HPC,Electric Massagers,Hot & Cold Massage Gun
Week 4,Nexlev,MGS-02,Amazon,FBA79686,MAPPED,0,0,0,436,0,HPC,Electric Massagers,Massage Gun - Mini
Week 4,Nexlev,MM-01,Amazon,FBA79688,MAPPED,0,0,0,6146,0,HPC,Electric Massagers,Foldable Massage Mat
Week 4,Nexlev,MR-01,Amazon,FBA79263,MAPPED,77,185493,185493,1162,89474,Home & Kitchen,Cleaning & Vacumming,Mite Remover
Week 4,Nexlev,MR-02,Amazon,FBA79439,MAPPED,30,102030,102030,1381,41430,Home & Kitchen,Cleaning & Vacumming,Mite Remover
Week 4,Nexlev,NP-01,Amazon,FBA78994,MAPPED,1,582,582,413,413,Home & Kitchen,Travel Accessories,Travel Pillow
Week 4,Nexlev,NP-02,Amazon,FBA78995,MAPPED,0,0,0,418,0,Home & Kitchen,Travel Accessories,Travel Pillow
Week 4,Nexlev,NP-03,Amazon,FBA78996,MAPPED,0,0,0,413,0,Home & Kitchen,Travel Accessories,Travel Pillow
Week 4,Nexlev,NP-05,Amazon,FBA78998,MAPPED,0,0,0,558,0,Home & Kitchen,Travel Accessories,Travel Pillow
Week 4,Nexlev,NP-06,Amazon,FBA79677,MAPPED,1,864,864,501,501,Home & Kitchen,Travel Accessories,Donut Travel Pillow
Week 4,Nexlev,NP-07,Amazon,FBA79678,MAPPED,0,0,0,501,0,Home & Kitchen,Travel Accessories,Donut Travel Pillow
Week 4,Nexlev,PB-01,Amazon,FBA79812,MAPPED,15,30425,30425,1307,19605,Home & Kitchen,Kitchen Appliances,Portable Blender
Week 4,Nexlev,PM-02,Amazon,FBA79690,MAPPED,0,0,0,963,0,HPC,Electric Massagers,Handheld Percussion Massager
Week 4,Nexlev,SC-01,Amazon,FBA78981,MAPPED,85,261992,261992,1786,151810,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 4,Nexlev,SC-02,Amazon,FBA79262,MAPPED,8,18119.33,18119.33,1377,11016,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 4,Nexlev,SC-03,Amazon,FBA79277,MAPPED,7,46532,46532,4052,28364,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 4,Nexlev,SC-04,Amazon,FBA79567,MAPPED,51,268603,268603,2695,137445,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 4,Nexlev,SC-05,Amazon,FBA79652,MAPPED,54,137116,137116,1443,77922,Home & Kitchen,Cleaning & Vacumming,Steam cleaner
Week 4,Nexlev,SC-05 SC-05 - Set of Spares,Amazon,FBA79912,MAPPED,0,0,0,350,0,Home & Kitchen,SC-05 - Set of Spares,Spares
Week 4,Nexlev,SM-01,Amazon,FBA79276,MAPPED,12,39032,39032,2357,28284,Home & Kitchen,Cleaning & Vacumming,Steam Mop
Week 4,Nexlev,SPM-01,Amazon,FBA79468,MAPPED,0,0,0,2775,0,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe
Week 4,Nexlev,SPM-01 Set of 2 Mops,Amazon,FBA79717,MAPPED,0,0,0,250,0,Home & Kitchen,Set of 2 Mops,Spares
Week 4,Nexlev,SPM-01(New),Amazon,FBA79699,MAPPED,1,3899,3899,2827,2827,Home & Kitchen,Cleaning & Vacumming,Electric Spin Mop Swipe
Week 4,Nexlev,SS-01(New),Amazon,FBA79698,MAPPED,1,2254,2254,1227,1227,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber
Week 4,Nexlev,SS-02,Amazon,FBA79589,MAPPED,3,6147,6147,1306,3918,Home & Kitchen,Cleaning & Vacumming,Electric Spin Scrubber
Week 4,Nexlev,SS-02 Set of Spares,Amazon,FBA79657,MAPPED,0,0,0,350,0,Home & Kitchen,Set of Spares,Spares
Week 4,Nexlev,ST-01,Amazon,FBA79679,MAPPED,29,157920,157920,3423,99267,Home & Kitchen,Kitchen Appliances,Stand Mixer
Week 4,Nexlev,SW-01,Amazon,FBA79349,MAPPED,51,48235,48235,409,20859,Home & Kitchen,Fabric Care,Mini Sewing Machine
Week 4,Nexlev,T-01,1p Sales,FBА79266,MAPPED,5,4158.48,4158.48,516,2580,HPC,Trimmers & Body Groomers,Women Trimmer
Week 4,Nexlev,T-01,Amazon,FBА79266,MAPPED,0,0,0,516,0,HPC,Trimmers & Body Groomers,Women Trimmer
Week 4,Nexlev,T-02,1p Sales,FBA79267,MAPPED,2,1978.82,1978.82,606,1212,HPC,Trimmers & Body Groomers,Women Trimmer
Week 4,Nexlev,T-02,Amazon,FBA79267,MAPPED,2,2204,2204,606,1212,HPC,Trimmers & Body Groomers,Women Trimmer
Week 4,Nexlev,TI-01,Amazon,FBA79466,MAPPED,0,0,0,1250,0,Home & Kitchen,Car Accessories,Tyre Inflators - Corded
Week 4,Nexlev,TI-02,Amazon,FBA79473,MAPPED,1,1329,1329,865,865,Home & Kitchen,Car Accessories,Tyre Inflators - Corded
Week 4,Nexlev,TIC-04,Amazon,FBA79475,MAPPED,0,0,0,1392,0,Home & Kitchen,Car Accessories,Tyre Inflators - Cordless
Week 4,Nexlev,TM-01,Amazon,FBA79467,MAPPED,1,703,703,483,483,HPC,Trimmers & Body Groomers,Men's Beard Trimmer
Week 4,Nexlev,TM-02,Amazon,FBA79481,MAPPED,0,0,0,1302,0,HPC,Trimmers & Body Groomers,Intimate Trimmer
Week 4,Nexlev,TM-03,Amazon,FBA79483,MAPPED,0,0,0,594,0,HPC,Trimmers & Body Groomers,Men's Body Trimmer
Week 4,Nexlev,TM-04,Amazon,FBA79485,MAPPED,0,0,0,460,0,HPC,Trimmers & Body Groomers,Body & Nose Trimmer
Week 4,Nexlev,TM-05,Amazon,FBA79693,MAPPED,0,0,0,1177,0,HPC,Trimmers & Body Groomers,Vacuum Trimmer
Week 4,Nexlev,V-01,1p Sales,FBA79271,MAPPED,0,0,0,728,0,HPC,Hair Care,Volumizer
Week 4,Nexlev,V-01,Amazon,FBA79271,MAPPED,4,5086,5086,728,2912,HPC,Hair Care,Volumizer
Week 4,Nexlev,V-01 RG,Amazon,FBK79271,MAPPED,20,26224,26224,663,13260,HPC,Hair Care,Volumizer
Week 4,Nexlev,V-02,Amazon,FBA79492,MAPPED,2,3898,3898,1095,2190,HPC,Hair Care,Volumizer
Week 4,Nexlev,V-03,1p Sales,FBA79493,MAPPED,0,0,0,852,0,HPC,Hair Care,Volumizer
Week 4,Nexlev,V-03,Amazon,FBA79493,MAPPED,105,195967,195967,852,89460,HPC,Hair Care,Volumizer
Week 4,Nexlev,VC-01,Amazon,FBA79452,MAPPED,63,121565,121565,1088,68544,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 4,Nexlev,VC-02,Amazon,FBA79463,MAPPED,1,2599,2599,1291,1291,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 4,Nexlev,VC-03,Amazon,FBA79480,MAPPED,2,3711,3711,803,1606,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 4,Nexlev,VC-04,Amazon,FBA79565,MAPPED,0,0,0,1112,0,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 4,Nexlev,VC-05,Amazon,FBA79566,MAPPED,2,4118,4118,1063,2126,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 4,Nexlev,VC-06,Amazon,FBA79599,MAPPED,1,1279,1279,954,954,Home & Kitchen,Cleaning & Vacumming,Vacuum Cleaner
Week 5,Nexlev,AP-01,Amazon,FBA79683,MAPPED,0,0,0,10158,0,Home & Kitchen,Air Purifier,Air Purifier
